2022-10-18 10:46:16.4274 pktIndex= 932, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28255, PT=0, SSRC=0x84A7D718, Seq=28255, Time=1443622145
2022-10-18 10:46:16.4424 pktIndex= 933, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50694, PT=0, SSRC=0xC6E984AB, Seq=50694, Time=3845339061
2022-10-18 10:46:16.4574 pktIndex= 934, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50694, PT=0, SSRC=0xC6E984AB, Seq=50694, Time=3845339061
2022-10-18 10:46:16.4724 pktIndex= 935, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28256, PT=0, SSRC=0x84A7D718, Seq=28256, Time=1443622305
2022-10-18 10:46:16.4884 pktIndex= 936, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28256, PT=0, SSRC=0x84A7D718, Seq=28256, Time=1443622305
2022-10-18 10:46:16.5034 pktIndex= 937, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50695, PT=0, SSRC=0xC6E984AB, Seq=50695, Time=3845339221
2022-10-18 10:46:16.5184 pktIndex= 938, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50695, PT=0, SSRC=0xC6E984AB, Seq=50695, Time=3845339221
2022-10-18 10:46:16.5334 pktIndex= 939, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28257, PT=0, SSRC=0x84A7D718, Seq=28257, Time=1443622465
2022-10-18 10:46:16.5484 pktIndex= 940, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28257, PT=0, SSRC=0x84A7D718, Seq=28257, Time=1443622465
2022-10-18 10:46:16.5634 pktIndex= 941, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50696, PT=0, SSRC=0xC6E984AB, Seq=50696, Time=3845339381
2022-10-18 10:46:16.5784 pktIndex= 942, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50696, PT=0, SSRC=0xC6E984AB, Seq=50696, Time=3845339381
2022-10-18 10:46:16.5945 pktIndex= 943, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28258, PT=0, SSRC=0x84A7D718, Seq=28258, Time=1443622625
2022-10-18 10:46:16.6094 pktIndex= 944, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28258, PT=0, SSRC=0x84A7D718, Seq=28258, Time=1443622625
2022-10-18 10:46:16.6244 pktIndex= 945, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50697, PT=0, SSRC=0xC6E984AB, Seq=50697, Time=3845339541
2022-10-18 10:46:16.6394 pktIndex= 946, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50697, PT=0, SSRC=0xC6E984AB, Seq=50697, Time=3845339541
2022-10-18 10:46:16.6544 pktIndex= 947, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28259, PT=0, SSRC=0x84A7D718, Seq=28259, Time=1443622785
2022-10-18 10:46:16.6694 pktIndex= 948, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28259, PT=0, SSRC=0x84A7D718, Seq=28259, Time=1443622785
2022-10-18 10:46:16.6844 pktIndex= 949, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50698, PT=0, SSRC=0xC6E984AB, Seq=50698, Time=3845339701
2022-10-18 10:46:16.6994 pktIndex= 950, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50698, PT=0, SSRC=0xC6E984AB, Seq=50698, Time=3845339701
2022-10-18 10:46:16.7144 pktIndex= 951, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28260, PT=0, SSRC=0x84A7D718, Seq=28260, Time=1443622945
2022-10-18 10:46:16.7304 pktIndex= 952, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28260, PT=0, SSRC=0x84A7D718, Seq=28260, Time=1443622945
2022-10-18 10:46:16.7464 pktIndex= 953, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50699, PT=0, SSRC=0xC6E984AB, Seq=50699, Time=3845339861
2022-10-18 10:46:16.7614 pktIndex= 954, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50699, PT=0, SSRC=0xC6E984AB, Seq=50699, Time=3845339861
2022-10-18 10:46:16.7764 pktIndex= 955, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28261, PT=0, SSRC=0x84A7D718, Seq=28261, Time=1443623105
2022-10-18 10:46:16.7764 pktIndex= 956, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28261, PT=0, SSRC=0x84A7D718, Seq=28261, Time=1443623105
2022-10-18 10:46:16.8064 pktIndex= 957, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50700, PT=0, SSRC=0xC6E984AB, Seq=50700, Time=3845340021
2022-10-18 10:46:16.8214 pktIndex= 958, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50700, PT=0, SSRC=0xC6E984AB, Seq=50700, Time=3845340021
2022-10-18 10:46:16.8364 pktIndex= 959, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28262, PT=0, SSRC=0x84A7D718, Seq=28262, Time=1443623265
2022-10-18 10:46:16.8524 pktIndex= 960, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28262, PT=0, SSRC=0x84A7D718, Seq=28262, Time=1443623265
2022-10-18 10:46:16.8674 pktIndex= 961, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50701, PT=0, SSRC=0xC6E984AB, Seq=50701, Time=3845340181
2022-10-18 10:46:16.8825 pktIndex= 962, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50701, PT=0, SSRC=0xC6E984AB, Seq=50701, Time=3845340181
2022-10-18 10:46:16.8975 pktIndex= 963, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28263, PT=0, SSRC=0x84A7D718, Seq=28263, Time=1443623425
2022-10-18 10:46:16.9125 pktIndex= 964, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28263, PT=0, SSRC=0x84A7D718, Seq=28263, Time=1443623425
2022-10-18 10:46:16.9275 pktIndex= 965, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50702, PT=0, SSRC=0xC6E984AB, Seq=50702, Time=3845340341
2022-10-18 10:46:16.9425 pktIndex= 966, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50702, PT=0, SSRC=0xC6E984AB, Seq=50702, Time=3845340341
2022-10-18 10:46:16.9574 pktIndex= 967, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28264, PT=0, SSRC=0x84A7D718, Seq=28264, Time=1443623585
2022-10-18 10:46:16.9734 pktIndex= 968, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28264, PT=0, SSRC=0x84A7D718, Seq=28264, Time=1443623585
2022-10-18 10:46:16.9884 pktIndex= 969, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50703, PT=0, SSRC=0xC6E984AB, Seq=50703, Time=3845340501
2022-10-18 10:46:17.0035 pktIndex= 970, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50703, PT=0, SSRC=0xC6E984AB, Seq=50703, Time=3845340501
2022-10-18 10:46:17.0185 pktIndex= 971, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28265, PT=0, SSRC=0x84A7D718, Seq=28265, Time=1443623745
2022-10-18 10:46:17.0335 pktIndex= 972, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28265, PT=0, SSRC=0x84A7D718, Seq=28265, Time=1443623745
2022-10-18 10:46:17.0484 pktIndex= 973, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50704, PT=0, SSRC=0xC6E984AB, Seq=50704, Time=3845340661
2022-10-18 10:46:17.0634 pktIndex= 974, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50704, PT=0, SSRC=0xC6E984AB, Seq=50704, Time=3845340661
2022-10-18 10:46:17.0784 pktIndex= 975, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28266, PT=0, SSRC=0x84A7D718, Seq=28266, Time=1443623905
2022-10-18 10:46:17.0944 pktIndex= 976, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28266, PT=0, SSRC=0x84A7D718, Seq=28266, Time=1443623905
2022-10-18 10:46:17.1095 pktIndex= 977, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50705, PT=0, SSRC=0xC6E984AB, Seq=50705, Time=3845340821
2022-10-18 10:46:17.1245 pktIndex= 978, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50705, PT=0, SSRC=0xC6E984AB, Seq=50705, Time=3845340821
2022-10-18 10:46:17.1405 pktIndex= 979, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28267, PT=0, SSRC=0x84A7D718, Seq=28267, Time=1443624065
2022-10-18 10:46:17.1565 pktIndex= 980, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28267, PT=0, SSRC=0x84A7D718, Seq=28267, Time=1443624065
2022-10-18 10:46:17.1715 pktIndex= 981, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50706, PT=0, SSRC=0xC6E984AB, Seq=50706, Time=3845340981
2022-10-18 10:46:17.1865 pktIndex= 982, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50706, PT=0, SSRC=0xC6E984AB, Seq=50706, Time=3845340981
2022-10-18 10:46:17.2015 pktIndex= 983, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28268, PT=0, SSRC=0x84A7D718, Seq=28268, Time=1443624225
2022-10-18 10:46:17.2175 pktIndex= 984, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28268, PT=0, SSRC=0x84A7D718, Seq=28268, Time=1443624225
2022-10-18 10:46:17.2336 pktIndex= 985, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50707, PT=0, SSRC=0xC6E984AB, Seq=50707, Time=3845341141
2022-10-18 10:46:17.2495 pktIndex= 986, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50707, PT=0, SSRC=0xC6E984AB, Seq=50707, Time=3845341141
2022-10-18 10:46:17.2645 pktIndex= 987, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28269, PT=0, SSRC=0x84A7D718, Seq=28269, Time=1443624385
2022-10-18 10:46:17.2798 pktIndex= 988, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28269, PT=0, SSRC=0x84A7D718, Seq=28269, Time=1443624385
2022-10-18 10:46:17.2957 pktIndex= 989, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50708, PT=0, SSRC=0xC6E984AB, Seq=50708, Time=3845341301
2022-10-18 10:46:17.3108 pktIndex= 990, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50708, PT=0, SSRC=0xC6E984AB, Seq=50708, Time=3845341301
2022-10-18 10:46:17.3258 pktIndex= 991, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28270, PT=0, SSRC=0x84A7D718, Seq=28270, Time=1443624545
2022-10-18 10:46:17.3408 pktIndex= 992, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28270, PT=0, SSRC=0x84A7D718, Seq=28270, Time=1443624545
2022-10-18 10:46:17.3559 pktIndex= 993, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50709, PT=0, SSRC=0xC6E984AB, Seq=50709, Time=3845341461
2022-10-18 10:46:17.3709 pktIndex= 994, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50709, PT=0, SSRC=0xC6E984AB, Seq=50709, Time=3845341461
2022-10-18 10:46:17.3858 pktIndex= 995, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28271, PT=0, SSRC=0x84A7D718, Seq=28271, Time=1443624705
2022-10-18 10:46:17.3858 pktIndex= 996, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28271, PT=0, SSRC=0x84A7D718, Seq=28271, Time=1443624705
2022-10-18 10:46:17.4158 pktIndex= 997, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50710, PT=0, SSRC=0xC6E984AB, Seq=50710, Time=3845341621
2022-10-18 10:46:17.4319 pktIndex= 998, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50710, PT=0, SSRC=0xC6E984AB, Seq=50710, Time=3845341621
2022-10-18 10:46:17.4469 pktIndex= 999, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28272, PT=0, SSRC=0x84A7D718, Seq=28272, Time=1443624865
2022-10-18 10:46:17.4619 pktIndex=1000, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28272, PT=0, SSRC=0x84A7D718, Seq=28272, Time=1443624865
2022-10-18 10:46:17.4769 pktIndex=1001, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50711, PT=0, SSRC=0xC6E984AB, Seq=50711, Time=3845341781
2022-10-18 10:46:17.4928 pktIndex=1002, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50711, PT=0, SSRC=0xC6E984AB, Seq=50711, Time=3845341781
2022-10-18 10:46:17.5079 pktIndex=1003, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28273, PT=0, SSRC=0x84A7D718, Seq=28273, Time=1443625025
2022-10-18 10:46:17.5228 pktIndex=1004, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28273, PT=0, SSRC=0x84A7D718, Seq=28273, Time=1443625025
2022-10-18 10:46:17.5378 pktIndex=1005, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50712, PT=0, SSRC=0xC6E984AB, Seq=50712, Time=3845341941
2022-10-18 10:46:17.5528 pktIndex=1006, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50712, PT=0, SSRC=0xC6E984AB, Seq=50712, Time=3845341941
2022-10-18 10:46:17.5683 pktIndex=1007, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28274, PT=0, SSRC=0x84A7D718, Seq=28274, Time=1443625185
2022-10-18 10:46:17.5833 pktIndex=1008, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28274, PT=0, SSRC=0x84A7D718, Seq=28274, Time=1443625185
2022-10-18 10:46:17.5984 pktIndex=1009, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50713, PT=0, SSRC=0xC6E984AB, Seq=50713, Time=3845342101
2022-10-18 10:46:17.6144 pktIndex=1010, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50713, PT=0, SSRC=0xC6E984AB, Seq=50713, Time=3845342101
2022-10-18 10:46:17.6294 pktIndex=1011, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28275, PT=0, SSRC=0x84A7D718, Seq=28275, Time=1443625345
2022-10-18 10:46:17.6444 pktIndex=1012, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28275, PT=0, SSRC=0x84A7D718, Seq=28275, Time=1443625345
2022-10-18 10:46:17.6594 pktIndex=1013, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50714, PT=0, SSRC=0xC6E984AB, Seq=50714, Time=3845342261
2022-10-18 10:46:17.6744 pktIndex=1014, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50714, PT=0, SSRC=0xC6E984AB, Seq=50714, Time=3845342261
2022-10-18 10:46:17.6894 pktIndex=1015, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28276, PT=0, SSRC=0x84A7D718, Seq=28276, Time=1443625505
2022-10-18 10:46:17.7044 pktIndex=1016, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28276, PT=0, SSRC=0x84A7D718, Seq=28276, Time=1443625505
2022-10-18 10:46:17.7194 pktIndex=1017, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50715, PT=0, SSRC=0xC6E984AB, Seq=50715, Time=3845342421
2022-10-18 10:46:17.7354 pktIndex=1018, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50715, PT=0, SSRC=0xC6E984AB, Seq=50715, Time=3845342421
2022-10-18 10:46:17.7514 pktIndex=1019, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28277, PT=0, SSRC=0x84A7D718, Seq=28277, Time=1443625665
2022-10-18 10:46:17.7674 pktIndex=1020, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28277, PT=0, SSRC=0x84A7D718, Seq=28277, Time=1443625665
2022-10-18 10:46:17.7834 pktIndex=1021, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50716, PT=0, SSRC=0xC6E984AB, Seq=50716, Time=3845342581
2022-10-18 10:46:17.7984 pktIndex=1022, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50716, PT=0, SSRC=0xC6E984AB, Seq=50716, Time=3845342581
2022-10-18 10:46:17.8134 pktIndex=1023, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28278, PT=0, SSRC=0x84A7D718, Seq=28278, Time=1443625825
2022-10-18 10:46:17.8294 pktIndex=1024, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28278, PT=0, SSRC=0x84A7D718, Seq=28278, Time=1443625825
2022-10-18 10:46:17.8444 pktIndex=1025, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50717, PT=0, SSRC=0xC6E984AB, Seq=50717, Time=3845342741
2022-10-18 10:46:17.8594 pktIndex=1026, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50717, PT=0, SSRC=0xC6E984AB, Seq=50717, Time=3845342741
2022-10-18 10:46:17.8744 pktIndex=1027, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28279, PT=0, SSRC=0x84A7D718, Seq=28279, Time=1443625985
2022-10-18 10:46:17.8895 pktIndex=1028, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28279, PT=0, SSRC=0x84A7D718, Seq=28279, Time=1443625985
2022-10-18 10:46:17.9045 pktIndex=1029, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50718, PT=0, SSRC=0xC6E984AB, Seq=50718, Time=3845342901
2022-10-18 10:46:17.9205 pktIndex=1030, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50718, PT=0, SSRC=0xC6E984AB, Seq=50718, Time=3845342901
2022-10-18 10:46:17.9355 pktIndex=1031, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28280, PT=0, SSRC=0x84A7D718, Seq=28280, Time=1443626145
2022-10-18 10:46:17.9505 pktIndex=1032, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28280, PT=0, SSRC=0x84A7D718, Seq=28280, Time=1443626145
2022-10-18 10:46:17.9654 pktIndex=1033, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50719, PT=0, SSRC=0xC6E984AB, Seq=50719, Time=3845343061
2022-10-18 10:46:17.9805 pktIndex=1034, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50719, PT=0, SSRC=0xC6E984AB, Seq=50719, Time=3845343061
2022-10-18 10:46:17.9955 pktIndex=1035, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28281, PT=0, SSRC=0x84A7D718, Seq=28281, Time=1443626305
2022-10-18 10:46:17.9955 pktIndex=1036, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28281, PT=0, SSRC=0x84A7D718, Seq=28281, Time=1443626305
2022-10-18 10:46:18.0255 pktIndex=1037, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50720, PT=0, SSRC=0xC6E984AB, Seq=50720, Time=3845343221
2022-10-18 10:46:18.0405 pktIndex=1038, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50720, PT=0, SSRC=0xC6E984AB, Seq=50720, Time=3845343221
2022-10-18 10:46:18.0555 pktIndex=1039, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28282, PT=0, SSRC=0x84A7D718, Seq=28282, Time=1443626465
2022-10-18 10:46:18.0704 pktIndex=1040, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28282, PT=0, SSRC=0x84A7D718, Seq=28282, Time=1443626465
2022-10-18 10:46:18.0854 pktIndex=1041, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50721, PT=0, SSRC=0xC6E984AB, Seq=50721, Time=3845343381
2022-10-18 10:46:18.1004 pktIndex=1042, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50721, PT=0, SSRC=0xC6E984AB, Seq=50721, Time=3845343381
2022-10-18 10:46:18.1164 pktIndex=1043, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28283, PT=0, SSRC=0x84A7D718, Seq=28283, Time=1443626625
2022-10-18 10:46:18.1324 pktIndex=1044, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28283, PT=0, SSRC=0x84A7D718, Seq=28283, Time=1443626625
2022-10-18 10:46:18.1480 pktIndex=1045, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50722, PT=0, SSRC=0xC6E984AB, Seq=50722, Time=3845343541
2022-10-18 10:46:18.1630 pktIndex=1046, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50722, PT=0, SSRC=0xC6E984AB, Seq=50722, Time=3845343541
2022-10-18 10:46:18.1780 pktIndex=1047, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28284, PT=0, SSRC=0x84A7D718, Seq=28284, Time=1443626785
2022-10-18 10:46:18.1940 pktIndex=1048, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Recv_RtpSeq=28284, PT=0, SSRC=0x84A7D718, Seq=28284, Time=1443626785
2022-10-18 10:46:18.2090 pktIndex=1049, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50723, PT=0, SSRC=0xC6E984AB, Seq=50723, Time=3845343701
2022-10-18 10:46:18.2240 pktIndex=1050, ext=5005, callID=6c5e3b87-c0f6002e-47b622e0-437ee4c6@10.102.7.85, Send_RtpSeq=50723, PT=0, SSRC=0xC6E984AB, Seq=50723, Time=3845343701
